,Crime Type,Year,Latitude (Arlington),Longitude (Arlington)
40759,PROPERTY DAMAGE MOTOR VEH ACC-H&R,2016,38.87158581,-77.08214619
40760,MARIJUANA-SELLING,2016,38.90104657,-77.14656101
40761,AMPHETAMINE-POSSESSING,2016,38.8986331,-77.09493675
40762,MENTAL CASES,2016,38.88955711,-77.08228463
40763,MISCELLANEOUS OFFICER-OTHER,2016,38.89487542,-77.09498017
40764,OBST RESISTING OFFICER,2016,38.85477614,-77.11284321
40765,OBSCENE MATERIAL-DISTRIBUTING,2016,38.88973562,-77.08242018
40766,SIMPLE ASSAULT PUBLIC OFFICIAL,2016,38.84530696,-77.08877711
40767,MISCELLANEOUS OFFICER-OTHER,2016,38.87622748,-77.05581249
40768,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.86767394,-77.11761899
40769,MENTAL CASES,2016,38.88770639,-77.12635922
40770,MISCELLANEOUS OFFICER-OTHER,2016,38.85261979,-77.09011576
40771,NARCOTICS COCAINE-POSSESSING,2016,38.89675069,-77.09809221
40772,MARIJUANA-POSSESSING,2016,38.87071881,-77.10636313
40773,MISCELLANEOUS OFFICER-OTHER,2016,38.8661545,-77.07301794
40774,MISCELLANEOUS OFFICER-OTHER,2016,38.89676639,-77.08327566
40775,DRUNKENNESS,2016,38.86278749,-77.05959831
40776,MISCELLANEOUS OFFICER-OTHER,2016,38.83722041,-77.09502837
40777,STOLEN PROP-POSSESSING,2016,38.88847293,-77.10762025
40778,MISCELLANEOUS OFFICER-OTHER,2016,38.86884896,-77.05186923
40779,MISCELLANEOUS OFFICER-OTHER,2016,38.86125608,-77.05463074
40780,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.88663349,-77.16149866
40781,LARC SHOPLIFTING,2016,38.86337584,-77.0581652
40782,FRAUD CONFIDENCE GAME,2016,38.86291392,-77.07960351
40783,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.84855213,-77.11367862
40784,MISCELLANEOUS OFFICER-OTHER,2016,38.84706639,-77.07774487
40785,OBSTRUCTING COURT ORDER,2016,38.89713894,-77.12499073
40786,MISCELLANEOUS OFFICER-OTHER,2016,38.8414656,-77.05432484
40787,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.88021689,-77.1207234
40788,LARC SHOPLIFTING,2016,38.88425153,-77.11411575
40789,MOTOR VEH THEFT-AUTOS,2016,38.839786700000005,-77.08820887
40790,MISCELLANEOUS OFFICER-OTHER,2016,38.86043886,-77.05451246
40791,PARKING VIOLATION,2016,38.85515485,-77.09202958
40792,LARCENY - OTHER,2016,38.89828704,-77.07684375
40793,NARCOTICS COCAINE-SELLING,2016,38.86814616,-77.11502351
40794,PARKING VIOLATION,2016,38.85344548,-77.10547163
40795,MENTAL CASES,2016,38.89011165,-77.08490108
40796,PARKING VIOLATION,2016,38.88633231,-77.11318571
40797,MISCELLANEOUS OFFICER-OTHER,2016,38.87689287,-77.05701679
40798,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.8434085,-77.0857934
40799,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.87548544,-77.08682208
40800,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.86162903,-77.05588144
40801,MISCELLANEOUS OFFICER-OTHER,2016,38.88568087,-77.16061754
40802,PERSONAL INJURY MOTOR VEH ACCIDENT,2016,38.85508935,-77.11576966
40803,LARC SHOPLIFTING,2016,38.86366161,-77.06132611
40804,NARCOTICS COCAINE-SELLING,2016,38.89144961,-77.08170299
40805,LARCENY-FROM BUILDING,2016,38.89643807,-77.07006278
40806,MISCELLANEOUS OFFICER-OTHER,2016,38.87115425,-77.09755806
40807,MISCELLANEOUS OFFICER-OTHER,2016,38.85361658,-77.09027852
40808,LARCENY-FROM BUILDING,2016,38.88419016,-77.13996957
40809,MISCELLANEOUS OFFICER-OTHER,2016,38.86069908,-77.09566247
40810,MENTAL CASES,2016,38.86047466,-77.08143372
40811,VANDALISM (PROP DAMAGE)-BUSINESS,2016,38.88138253,-77.1359938
40812,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.8714552,-77.10451559
40813,TRESPASSING,2016,38.85921011,-77.11553491
40814,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.86445515,-77.07625607
40815,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.86466761,-77.07545598
40816,MISCELLANEOUS OFFICER-OTHER,2016,38.86466211,-77.08838903
40817,LARC SHOPLIFTING,2016,38.85704864,-77.11415677
40818,DRUNKENNESS,2016,38.86069137,-77.05104662
40819,MARIJUANA-POSSESSING,2016,38.84757329999999,-77.08125682
40820,MISCELLANEOUS OFFICER-OTHER,2016,38.86051652,-77.07070403
40821,MARIJUANA-POSSESSING,2016,38.88716052,-77.11944618
40822,TRESPASSING,2016,38.89002986,-77.07299096
40823,SUSPICIOUS CIRCUMSTANCES,2016,38.89736717,-77.1015417
40824,MISCELLANEOUS OFFICER-OTHER,2016,38.86420663,-77.08799423
40825,MISCELLANEOUS OFFICER-OTHER,2016,38.88708547,-77.09931039
40826,MISCELLANEOUS OFFICER-OTHER,2016,38.83721723,-77.09107584
40827,SIMPLE ASSAULT FAMILY,2016,38.85414305,-77.11705768
40828,LARCENY - OTHER,2016,38.88951772,-77.08345925
40829,DEATHS NATURAL CAUSES,2016,38.8697809,-77.08090971
40830,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.88764438,-77.1626729
40831,MOTOR VEH THEFT-AUTOS,2016,38.85509413,-77.05129593
40832,MISCELLANEOUS OFFICER-OTHER,2016,38.84972034,-77.12655731
40833,INTIMIDATION,2016,38.88035233,-77.10521021
40834,MARIJUANA-SELLING,2016,38.89546581,-77.12815224
40835,SIMPLE ASSAULT NON FAMILY,2016,38.88973656,-77.12615305
40836,DISORDERLY CONDUCT,2016,38.856747600000006,-77.11327865
40837,SIMPLE ASSAULT NON FAMILY,2016,38.85445783,-77.05143521
40838,PARKING VIOLATION,2016,38.86955746,-77.09584741
40839,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.88089678,-77.11713314
40840,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.84368626,-77.10929741
40841,PARKING VIOLATION,2016,38.88794027,-77.09996140000001
40842,SEX OFFENSE - OTHER,2016,38.87821488,-77.10931706
40843,MENTAL CASES,2016,38.88898869,-77.12571214
40844,MISCELLANEOUS OFFICER-OTHER,2016,38.8585645,-77.09302338
40845,LARC SHOPLIFTING,2016,38.86466931,-77.05864054
40846,MISCELLANEOUS OFFICER-OTHER,2016,38.84094782,-77.08281954
40847,MOTOR VEH THEFT-OTHER,2016,38.86704053,-77.08580331
40848,LARC SHOPLIFTING,2016,38.86266174,-77.06237929
40849,ROBB STREET ARMED W/GUN,2016,38.88647578,-77.09179781
40850,MENTAL CASES,2016,38.88779593,-77.12841832
40851,MOTOR VEHICLE THEFT BY BAILEE,2016,38.85137717,-77.05413109999999
40852,MOTOR VEHICLE THEFT BY BAILEE,2016,38.85187107,-77.05237368
40853,MOTOR VEHICLE THEFT BY BAILEE,2016,38.84959589,-77.05414892
40854,MOTOR VEHICLE THEFT BY BAILEE,2016,38.85160857,-77.05241435
40855,MOTOR VEHICLE THEFT BY BAILEE,2016,38.84894596,-77.0549023
40856,DRIVING UNDER SUSP OR REVOCATION,2016,38.89505568,-77.10227311
40857,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.85732612,-77.09260824
40858,DRUNKENNESS,2016,38.88461483,-77.10631983
40859,DEATHS NATURAL CAUSES,2016,38.88015681,-77.11364187
40860,MISCELLANEOUS OFFICER-OTHER,2016,38.84941864,-77.08942377
40861,EMBEZZLEMENT BUSINESS PROPERTY,2016,38.86295119,-77.08736841
40862,DRUNKENNESS,2016,38.88524746,-77.10798773
40863,BURGLARY - OTHER,2016,38.86400857,-77.10434369
40864,PROPERTY DAMAGE MOTOR VEH ACC-H&R,2016,38.87842135,-77.11826348
40865,WARRANT SERVICE,2016,38.89643731,-77.08597506
40866,MISCELLANEOUS PUBLIC-OTHER,2016,38.89195614,-77.08263948
40867,MENTAL CASES,2016,38.84558215,-77.05258989
40868,MENTAL CASES,2016,38.89204557,-77.08426473
40869,MENTAL CASES,2016,38.89198016,-77.08147338
40870,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.89229084,-77.14871933
40871,FLIGHT TO AVOID FEDERAL VIOLATION,2016,38.88989372,-77.07566158
40872,FRAUD ILLEGAL USE OF CREDIT CARDS,2016,38.89206245,-77.07587884
40873,FRAUD - OTHER,2016,38.86088417,-77.06224641
40874,MISCELLANEOUS OFFICER-OTHER,2016,38.86056883,-77.08882612
40875,MISCELLANEOUS OFFICER-OTHER,2016,38.84939827,-77.06733563
40876,WEAPONS - OTHER,2016,38.87607314,-77.09012241
40877,MISCELLANEOUS OFFICER-OTHER,2016,38.88893215,-77.10981661
40878,RUNAWAY,2016,38.84518188,-77.07427319
40879,DRIVING UNDER SUSP OR REVOCATION,2016,38.89096458,-77.08412452
40880,ROBB RESIDENCE ARMED W/GUN,2016,38.84989639,-77.08565626
40881,AGG ASSAULT FAMILY KNIFE,2016,38.85093955,-77.09163073
40882,PEEPING TOM (TRESPASS),2016,38.84596539,-77.07237945
40883,LARC SHOPLIFTING,2016,38.86036794,-77.05798124
40884,MOTOR VEH THEFT-OTHER,2016,38.8529105,-77.11580928
40885,PROPERTY DAMAGE MOTOR VEH ACC-H&R,2016,38.87239927,-77.11210825
40886,MISCELLANEOUS OFFICER-OTHER,2016,38.85541581,-77.11003805
40887,INTIMIDATION,2016,38.85728063,-77.11659039
40888,LARC SHOPLIFTING,2016,38.88608814,-77.09180624
40889,LARC SHOPLIFTING,2016,38.87777397,-77.10996641
40890,SIMPLE ASSAULT NON FAMILY,2016,38.88848685,-77.0896162
40891,MENTAL CASES,2016,38.89147125,-77.08169471
40892,DEPARTMENTAL ADMINISTRATIVE SERV,2016,38.88945813,-77.12847446
40893,MARIJUANA-POSSESSING,2016,38.86522008,-77.06035436
40894,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.86614355,-77.05753078
40895,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.86499648,-77.1333104
40896,LARCENY-FROM BUILDING,2016,38.88105456,-77.11065185
40897,PARKING VIOLATION,2016,38.86303823,-77.08566589
40898,PERSONAL INJURY MOTOR VEH ACCIDENT,2016,38.86753501,-77.13346818
40899,PARKING VIOLATION,2016,38.86538582,-77.07195989
40900,SIMPLE ASSAULT NON FAMILY,2016,38.89550184,-77.07131081
40901,MENTAL CASES,2016,38.88718749,-77.12867119
40902,SUSPICIOUS PERSON,2016,38.85351223,-77.04783152
40903,PERSONAL INJURY MOTOR VEH ACCIDENT,2016,38.85327602,-77.08705719
40904,MISCELLANEOUS OFFICER-OTHER,2016,38.86535064,-77.05515098
40905,MENTAL CASES,2016,38.89050816,-77.12913706
40906,MARIJUANA-POSSESSING,2016,38.87245299,-77.12292793
40907,MENTAL CASES,2016,38.86355379999999,-77.12816854
40908,VANDALISM (PROP DAMAGE)-PUBLIC,2016,38.84668506,-77.06732214
40909,PASS COUNTERFEITED,2016,38.86322209,-77.05951418
40910,PROPERTY DAMAGE MOTOR VEH ACC-H&R,2016,38.882733,-77.09180314
40911,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.84576903,-77.07594442
40912,LARCENY - OTHER,2016,38.91633815,-77.13513699
40913,MISCELLANEOUS OFFICER-OTHER,2016,38.86371826,-77.08646665
40914,DEPARTMENTAL ADMINISTRATIVE SERV,2016,38.88873189,-77.08250770000001
40915,MISCELLANEOUS OFFICER-OTHER,2016,38.85560581,-77.10017994
40916,BURG NONRES-FORCED-DAY,2016,38.89152134,-77.08535221
40917,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.89005961,-77.08747827
40918,TRESPASSING,2016,38.88501261,-77.09482453
40919,MISCELLANEOUS OFFICER-OTHER,2016,38.85697943,-77.05429606
40920,MISCELLANEOUS OFFICER-OTHER,2016,38.87500738,-77.11630304
40921,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.86571566,-77.08818478
40922,DRUNKENNESS,2016,38.89353228,-77.08269142
40923,MISCELLANEOUS OFFICER-OTHER,2016,38.88815625,-77.10910328
40924,MISCELLANEOUS OFFICER-OTHER,2016,38.84621316,-77.07966836
40925,DRIVING UNDER INFLUENCE-LIQUOR,2016,38.88453013,-77.09311282
40926,DRUNKENNESS,2016,38.88888824,-77.08522066
40927,MISCELLANEOUS OFFICER-OTHER,2016,38.89673438,-77.12178589
40928,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.85634305,-77.10817207
40929,MISCELLANEOUS OFFICER-OTHER,2016,38.86921362,-77.04758897
40930,MISCELLANEOUS OFFICER-OTHER,2016,38.88403566,-77.10334744
40931,SUSPICIOUS CIRCUMSTANCES,2016,38.88468229,-77.10607712
40932,PERSONAL INJURY MOTOR VEH ACCIDENT,2016,38.857122100000005,-77.11146193
40933,MISCELLANEOUS PUBLIC-OTHER,2016,38.84615436,-77.0593412
40934,PARKING VIOLATION,2016,38.87458763,-77.10138503
40935,DRUNKENNESS,2016,38.88367768,-77.09910992
40936,FRAUD SWINDLE,2016,38.89095176,-77.08256636
40937,DEATHS NATURAL CAUSES,2016,38.8822162,-77.09150211
40938,SIMPLE ASSAULT NON FAMILY,2016,38.86412041,-77.05836857
40939,DRIVING UNDER INFLUENCE-LIQUOR,2016,38.85890357,-77.09402629
40940,LARC SHOPLIFTING,2016,38.8624333,-77.0587288
40941,MISCELLANEOUS OFFICER-OTHER,2016,38.83524077,-77.09115387
40942,MISCELLANEOUS OFFICER-OTHER,2016,38.87119698,-77.0592879
40943,TRESPASSING,2016,38.89194006,-77.07282758
40944,FRAUD ILLEGAL USE OF CREDIT CARDS,2016,38.890663599999996,-77.08524257
40945,MARIJUANA-POSSESSING,2016,38.88722978,-77.11699298
40946,LARC SHOPLIFTING,2016,38.879932700000005,-77.11009246
40947,MISCELLANEOUS OFFICER-OTHER,2016,38.85177238,-77.05445902
40948,SICK CARED FOR DRUG OVERDOSE,2016,38.87276182,-77.08849789
40949,MISCELLANEOUS OFFICER-OTHER,2016,38.87801686,-77.11074219
40950,FOUND PROPERTY,2016,38.85140749,-77.10069379
40951,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.84239944,-77.08395561
40952,MISCELLANEOUS OFFICER-OTHER,2016,38.84919963,-77.10265451
40953,MISCELLANEOUS OFFICER-OTHER,2016,38.86265993,-77.06465778
40954,TRESPASSING,2016,38.8582299,-77.10805389
40955,TRESPASSING,2016,38.85552084,-77.10690904
40956,PERSONAL INJURY MOTOR VEH ACCIDENT,2016,38.88444124,-77.09579315
40957,MISCELLANEOUS OFFICER-OTHER,2016,38.85750575,-77.10273216
40958,PARKING VIOLATION,2016,38.85862343,-77.0514191
40959,MISCELLANEOUS OFFICER-OTHER,2016,38.86271576,-77.06230756
40960,FRAUD - OTHER,2016,38.90072147,-77.07219187
40961,PERSONAL INJURY MOTOR VEH ACCIDENT,2016,38.84014286,-77.10027509
40962,PARKING VIOLATION,2016,38.84640005,-77.08774775
40963,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.85722314,-77.11912077
40964,AGG ASSAULT FAMILY KNIFE,2016,38.89707402,-77.11762312
40965,LARCENY-FROM AUTO,2016,38.85372959,-77.11927449
40966,DEATHS NATURAL CAUSES,2016,38.86458026,-77.07589066
40967,TRESPASSING,2016,38.88806271,-77.09720395
40968,SUSPICIOUS PERSON,2016,38.86580321,-77.0962266
40969,SUICIDE ATTEMPTS CUTTING,2016,38.88636446,-77.09175998
40970,PROPERTY DAMAGE MOTOR VEH ACC-H&R,2016,38.84653213,-77.06305126
40971,FORGERY OF CHECKS,2016,38.8491363,-77.05476692
40972,DRUNKENNESS,2016,38.88878812,-77.09690708
40973,MISCELLANEOUS OFFICER-OTHER,2016,38.84383073,-77.07979359
40974,DRIVING UNDER INFLUENCE-LIQUOR,2016,38.88663366,-77.09426838
40975,FOUND PERSONS,2016,38.88346548,-77.08398839
40976,MISCELLANEOUS OFFICER-OTHER,2016,38.87780374,-77.11404227
40977,DRUNKENNESS,2016,38.88510685,-77.0981413
40978,MISCELLANEOUS OFFICER-OTHER,2016,38.83713765,-77.09403938
40979,FIREARM ACCIDENTS PISTOL,2016,38.87094718,-77.08042784
40980,SIMPLE ASSAULT NON FAMILY,2016,38.87407688,-77.10574748
40981,MISCELLANEOUS OFFICER-OTHER,2016,38.86404019,-77.06986301
40982,MISCELLANEOUS OFFICER-OTHER,2016,38.8574551,-77.11050299
40983,SUICIDE ATTEMPTS DRUGS,2016,38.89347107,-77.10877729
40984,STOLEN PROP-OTHER,2016,38.87118581,-77.04544342
40985,MISCELLANEOUS OFFICER-OTHER,2016,38.86023029,-77.06806697
40986,PARKING VIOLATION,2016,38.88578083,-77.09529492
40987,PARKING VIOLATION,2016,38.88566516,-77.09514492
40988,PARKING VIOLATION,2016,38.88503318,-77.09734398
40989,RAPE-STRONG ARM,2016,38.8727249,-77.14541511
40990,MISCELLANEOUS PUBLIC-OTHER,2016,38.86391983,-77.08772592
40991,VANDALISM (PROP DAMAGE) - OTHER,2016,38.89857785,-77.07921169
40992,MISCELLANEOUS OFFICER-OTHER,2016,38.87401482,-77.04102859999999
40993,LARC SHOPLIFTING,2016,38.86278524,-77.05721778
40994,SIMPLE ASSAULT FAMILY,2016,38.85464924,-77.10240296
40995,MISCELLANEOUS OFFICER-OTHER,2016,38.89653491,-77.09653841
40996,MISCELLANEOUS OFFICER-OTHER,2016,38.85968259,-77.0578198
40997,DRUNKENNESS,2016,38.86972303,-77.10347342
40998,MISCELLANEOUS OFFICER-OTHER,2016,38.85600066,-77.10677522
40999,MISCELLANEOUS OFFICER-OTHER,2016,38.86492531,-77.06156536
41000,STOLEN PROP-POSSESSING,2016,38.86353722,-77.06414034
41001,PERSONAL INJURY MOTOR VEH ACCIDENT,2016,38.86529436,-77.10498048
41002,VANDALISM (PROP DAMAGE)-BUSINESS,2016,38.84819058,-77.07467967
41003,FRAUD SWINDLE,2016,38.85972204,-77.11566587
41004,TRAFFIC PROBLEM-OTHER,2016,38.86274737,-77.06206498
41005,FLIGHT TO AVOID FEDERAL VIOLATION,2016,38.83824708,-77.09263434
41006,LARC SHOPLIFTING,2016,38.89370472,-77.07798616
41007,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.86031381,-77.05761129
41008,DRIVING UNDER SUSP OR REVOCATION,2016,38.86826989,-77.08570616
41009,TRAFFIC SIGN/LIGHT PROBLEM,2016,38.89761682,-77.12482405
41010,SEX OFFENSE - OTHER,2016,38.887584000000004,-77.09440994
41011,DRUNKENNESS,2016,38.85560026,-77.05332778
41012,MENTAL CASES,2016,38.89217828,-77.08405365
41013,MARIJUANA-POSSESSING,2016,38.85904322,-77.10338185
41014,PUBLIC ASSIST,2016,38.88209691,-77.10899028
41015,PERSONAL INJURY MOTOR VEH ACCIDENT,2016,38.89995416,-77.14036281
41016,DEATHS NATURAL CAUSES,2016,38.88266804,-77.11061447
41017,LARC SHOPLIFTING,2016,38.87816561,-77.11325664
41018,PERSONAL INJURY MOTOR VEH ACCIDENT,2016,38.84792153,-77.09629318
41019,SEX OFFENSE - OTHER,2016,38.88648821,-77.09414955
41020,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.88638549,-77.09364018
41021,FOUND PROPERTY,2016,38.88838001,-77.08471875
41022,PERSONAL INJURY MOTOR VEH ACCIDENT,2016,38.87422238,-77.09205508
41023,FRAUD ILLEGAL USE OF CREDIT CARDS,2016,38.86201864,-77.06408602
41024,FOUND PROPERTY,2016,38.88099332,-77.10031791
41025,SUSPICIOUS CIRCUMSTANCES,2016,38.85501283,-77.05842767
41026,PARKING VIOLATION,2016,38.89098035,-77.08393111
41027,LARC SHOPLIFTING,2016,38.87896424,-77.15174103
41028,DRIVING UNDER INFLUENCE-LIQUOR,2016,38.87183109,-77.08808246
41029,DRIVING UNDER INFLUENCE-LIQUOR,2016,38.87722525,-77.05642669
41030,DRIVING UNDER INFLUENCE-LIQUOR,2016,38.86553769,-77.11844090000001
41031,MISCELLANEOUS OFFICER-OTHER,2016,38.88936118,-77.090124
41032,VANDALISM (PROP DAMAGE)-PRIVATE,2016,38.86471874,-77.13164686
41033,DRUNKENNESS,2016,38.88631494,-77.09430338
41034,FRAUD - OTHER,2016,38.85749918,-77.11300244
41035,MISCELLANEOUS OFFICER-OTHER,2016,38.88487578,-77.06186874
41036,DRIVING UNDER INFLUENCE-LIQUOR,2016,38.87068532,-77.04716277
41037,NARCOTICS COCAINE-SELLING,2016,38.88926526,-77.08203490000001
41038,SIMPLE ASSAULT NON FAMILY,2016,38.88330919,-77.10505396
41039,DRUNKENNESS,2016,38.8850947,-77.09498054
41040,DEPARTMENTAL ADMINISTRATIVE SERV,2016,38.85382054,-77.05238251
41041,MARIJUANA-POSSESSING,2016,38.85933525,-77.05002941
41042,AGG ASLT-NON FAMILY HANDS FIST FT,2016,38.87914883,-77.090925
41043,MARIJUANA-POSSESSING,2016,38.8893294,-77.09161865
41044,LARC PARTS FROM VEHICLE,2016,38.88092167,-77.14889426
41045,SIMPLE ASSAULT FAMILY,2016,38.85396002,-77.11275925
41046,PARKING VIOLATION,2016,38.88543445,-77.09828592
41047,PARKING VIOLATION,2016,38.88753458,-77.09840134
41048,PUBLIC PEACE - OTHER,2016,38.88075605,-77.11677852
41049,MISCELLANEOUS OFFICER-OTHER,2016,38.86460614,-77.13335382
41050,SUICIDES FIREARM,2016,38.8889075,-77.08999892
41051,MISCELLANEOUS OFFICER-OTHER,2016,38.88062736,-77.12983949
41052,MISCELLANEOUS OFFICER-OTHER,2016,38.8882128,-77.09858668
41053,LARCENY-FROM AUTO,2016,38.87897264,-77.14432779
41054,MENTAL CASES,2016,38.84861003,-77.05206082
41055,LARCENY-FROM AUTO,2016,38.88034482,-77.15035326
41056,LARC SHOPLIFTING,2016,38.86207869,-77.05843921
41057,LARCENY-FROM AUTO,2016,38.87838403,-77.15248244
41058,LARCENY - OTHER,2016,38.86429241,-77.06251573
41059,MARIJUANA-POSSESSING,2016,38.89724359,-77.07169467
41060,LARCENY-FROM AUTO,2016,38.86670819,-77.08798890000001
41061,MISCELLANEOUS OFFICER-OTHER,2016,38.85432141,-77.10567756
41062,DEATHS NATURAL CAUSES,2016,38.87841434,-77.12752044
41063,MISCELLANEOUS OFFICER-OTHER,2016,38.87432201,-77.04097817
41064,MISC PUBLIC ORDER CRIMES,2016,38.86182286,-77.06131707
41065,NARCOTICS COCAINE-SELLING,2016,38.89065488,-77.08173607
41066,SIMPLE ASSAULT NON FAMILY,2016,38.87083823,-77.11104411
41067,VANDALISM (PROP DAMAGE)-PRIVATE,2016,38.87531115,-77.08776677
41068,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.89760359,-77.07012221
41069,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.85408708,-77.10515854
41070,INTIMIDATION,2016,38.892144200000004,-77.08204559999999
41071,MISCELLANEOUS PUBLIC-OTHER,2016,38.89102312,-77.08253956
41072,MISCELLANEOUS OFFICER-OTHER,2016,38.875004100000005,-77.10501231
41073,LARCENY-FROM AUTO,2016,38.878119500000004,-77.15120262
41074,MISCELLANEOUS OFFICER-OTHER,2016,38.84993494,-77.09448537
41075,SEX OFFENSE - OTHER,2016,38.87321387,-77.14455996
41076,MARIJUANA-SELLING,2016,38.85492435,-77.05104426
41077,NARCOTICS COCAINE-SELLING,2016,38.88853078,-77.15625431
41078,LARCENY-FROM AUTO,2016,38.88178178,-77.14510745
41079,MISCELLANEOUS OFFICER-OTHER,2016,38.86319294,-77.0587952
41080,MENTAL CASES,2016,38.88828618,-77.12584178
41081,MISCELLANEOUS OFFICER-OTHER,2016,38.85897565,-77.05385709
41082,PARKING VIOLATION,2016,38.88169779,-77.11443347
41083,VANDALISM (PROP DAMAGE)-PRIVATE,2016,38.89949723,-77.11504171
41084,MISCELLANEOUS OFFICER-OTHER,2016,38.85694749,-77.0541868
41085,NO DRIVER'S LICENSE,2016,38.85600836,-77.11015883
41086,LARCENY-FROM AUTO,2016,38.87866381,-77.15146675
41087,MISCELLANEOUS OFFICER-OTHER,2016,38.84603522,-77.08107955
41088,SUSPICIOUS CIRCUMSTANCES,2016,38.89472763,-77.07060895
41089,EMBEZZLEMENT BUSINESS PROPERTY,2016,38.87841184,-77.1098258
41090,MARIJUANA-SELLING,2016,38.89053991,-77.08482853
41091,LARC SHOPLIFTING,2016,38.86241467,-77.0613931
41092,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.89022876,-77.07065543
41093,MISCELLANEOUS OFFICER-OTHER,2016,38.85806437,-77.11323996
41094,AGG ASLT-NON FAMILY HANDS FIST FT,2016,38.8807469,-77.10428602
41095,PARKING VIOLATION,2016,38.85895786,-77.12037289
41096,RUNAWAY,2016,38.89445229,-77.12490059
41097,LARC SHOPLIFTING,2016,38.86360695,-77.06060757
41098,RAPE-ALL OTHER,2016,38.84606461,-77.07913086
41099,MISCELLANEOUS OFFICER-OTHER,2016,38.87777234,-77.11840381
41100,PERSONAL INJURY MOTOR VEH ACCIDENT,2016,38.85254391,-77.05437847
41101,SUSPICIOUS PERSON,2016,38.86132206,-77.08881419
41102,FRAUD - OTHER,2016,38.87358136,-77.10399659999999
41103,POSSESS COUNTERFEITED OBJECT,2016,38.87314931,-77.08609515
41104,PERSONAL INJURY MOTOR VEH ACCIDENT,2016,38.8843293,-77.1068348
41105,WARRANT SERVICE,2016,38.88944685,-77.0848848
41106,SIMPLE ASSAULT NON FAMILY,2016,38.86187706,-77.05207934
41107,PERSONAL INJURY MOTOR VEH ACCIDENT,2016,38.88673142,-77.10971507
41108,DRUNKENNESS,2016,38.84683967,-77.07506855
41109,DRIVING UNDER SUSP OR REVOCATION,2016,38.87206,-77.09096962
41110,MISCELLANEOUS OFFICER-OTHER,2016,38.8356894,-77.09119971
41111,DISORDERLY CONDUCT,2016,38.88751842,-77.09410476
41112,MISCELLANEOUS OFFICER-OTHER,2016,38.86668319,-77.05745668
41113,VEHICLE THEFT - OTHER,2016,38.87124563,-77.10590095
41114,WARRANT SERVICE,2016,38.86363053,-77.08377457
41115,MISCELLANEOUS OFFICER-OTHER,2016,38.85666018,-77.10793062
41116,MISCELLANEOUS OFFICER-OTHER,2016,38.86155654,-77.05061241
41117,SIMPLE ASSAULT NON FAMILY,2016,38.89109996,-77.08220019
41118,NARCOTIC EQUIPMENT-POSSESSING,2016,38.88814241,-77.08517287
41119,MISCELLANEOUS OFFICER-OTHER,2016,38.83783973,-77.09017472
41120,MISCELLANEOUS OFFICER-OTHER,2016,38.84571246,-77.09224698
41121,MISCELLANEOUS OFFICER-OTHER,2016,38.86754523,-77.04751771
41122,SIMPLE ASSAULT FAMILY,2016,38.89669568,-77.09233148
41123,MISC PUBLIC ORDER CRIMES,2016,38.84441669,-77.09927939
41124,PERSONAL INJURY MOTOR VEH ACCIDENT,2016,38.88498912,-77.08250908
41125,UNAUTHORIZED USE OF - AUTOS,2016,38.85986551,-77.059387
41126,MARIJUANA-POSSESSING,2016,38.89894564,-77.07443501
41127,PERSONAL INJURY MOTOR VEH ACCIDENT,2016,38.89670115,-77.15815605
41128,PROPERTY DAMAGE MOTOR VEH ACCIDENT,2016,38.84446785,-77.08381618
41129,MENTAL CASES,2016,38.88811769,-77.12559163
41130,LARC SHOPLIFTING,2016,38.88182316,-77.10816624
